ein,organization_name,dba_name,entity_type,total_participants,plan_count,mail_us_address1,mail_us_address2,mail_us_city,mail_us_state,mail_us_zip,phone_number,website_domain,Chief Executive Officer/CEO,Chief Financial Officer/CFO,President,Vice President/VP,Secretary Treasurer,Treasurer,Executive Vice President,Executive Director,Director of Finance,Chief Counsel,Deputy Chief Counsel,President & CEO,email_domain,scrape_status,scrape_date,scrape_attempts,last_scrape_error,data_quality_score,executives_found,linkedin_profile_url,company_website_verified,data_source,last_updated,General Counsel,Fund Administrator,Administrator,Assistant Administrator,Benefits Administrator,Plan Administrator,Trust Administrator,Chief Operating Officer/COO,Chief Technology Officer/CTO,Chief Information Officer/CIO,Chief Human Resources Officer/CHRO,Chief Marketing Officer/CMO,Chief Legal Officer/CLO,Managing Director,Executive Secretary,Assistant Secretary,Assistant Treasurer,Controller,Benefits Manager,HR Director,Operations Director,IT Director,Communications Director,Board Chair,Board Secretary,Trustee Chair,Union President,Union Secretary-Treasurer,Business Manager,local_union_number,parent_union,phone_number_cleaned,website_domain_cleaned,email_domain_cleaned,data_completeness_score
530215881,NATIONAL AUTO SPRINKLER WELFARE FUND JOINT BOARD OF TRUSTEES,,Taft-Hartley Trust,"21,675",1,8000 CORPORATE DRIVE,,LANDOVER,MD,20785.0,3015771700,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(301) 577-1700,,,84.44
135615576,BOARD OF TRUSTEES OF NYCDCC WELFARE FUND,,Taft-Hartley Trust,"21,537",1,395 HUDSON STREET,,NEW YORK,NY,10014.0,2123667300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(212) 366-7300,,,84.44
366597428,BOARD OF TRUSTEES OF CHICAGO REGION COUNCIL OF CARPENTERS WELFARE FUND,,Taft-Hartley Trust,"21,404",1,12 E. ERIE STREET,,CHICAGO,IL,60611.0,3127879455,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(312) 787-9455,,,84.44
270377468,FLEX N GATE VENTRA GREENWICH,,Taft-Hartley Trust,"20,736",4,1306 E UNIVERSITY AVENUE,,URBANA,IL,61802.0,2173846600,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(217) 384-6600,,,84.44
237176373,JOINT BOARD OF TRUSTEES OF UFCW LOCAL 1500 WELFARE FUND,,Taft-Hartley Trust,"20,288",1,425 MERRICK AVENUE,,WESTBURY,NY,11590.0,5162141300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,United Food and Commercial Workers,(516) 214-1300,,,84.44
226032181,BD OF TRUSTEES OF THE NORTHEAST CARPENTERS HEALTH FUND - NY,,Taft-Hartley Trust,"20,242",3,"PLAZA II, RARITAN CTR. PO BOX 7818",,EDISON,NJ,8818.0,7324173900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(732) 417-3900,,,84.44
431622970,TRUSTEES OF CARPENTERS BENEFIT PLANS OF ST. LOUIS,,Taft-Hartley Trust,"19,367",1,1401 HAMPTON AVENUE,,ST. LOUIS,MO,63139.0,3146444800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(314) 644-4800,,,84.44
916065367,RETIREE'S WELFARE TRUST,,Taft-Hartley Trust,"19,069",1,2323 EASTLAKE AVENUE EAST,,SEATTLE,WA,98102.0,2063294900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(206) 329-4900,,,84.44
237336001,BOARD OF TRUSTEES- NEW YORK STATE NURSES ASSOCIATION BENEFITS FUND,,Taft-Hartley Trust,"18,926",1,PO BOX 12430,,ALBANY,NY,12212.0,5188699501,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(518) 869-9501,,,84.44
942848389,BOARD OF TRUSTEES OF TEAMSTERS BENEFIT TRUST,,Taft-Hartley Trust,"18,772",1,POST OFFICE BOX 5820,,FREMONT,CA,94537.0,5107964676,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(510) 796-4676,,,84.44
366090694,BOARD OF TRUSTEES OF BOILERMAKERS,NATIONAL HEALTH & WELFARE FUND,Taft-Hartley Trust,"18,678",1,754 MINNESOTA AVENUE,SUITE 326,KANSAS CITY,KS,66101.0,9133426555,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(913) 342-6555,,,84.44
946073033,BOARD OF TRUSTEES NORTHERN,CALIFORNIA GENERAL TEAMSTERS,Taft-Hartley Trust,"18,319",1,P.O. BOX 2300,,STOCKTON,CA,95201.0,2099405100,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(209) 940-5100,,,84.44
916029049,"BOARD OF TRUSTEES, CARPENTERS HEALTH AND SECURITY",PLAN OF WESTERN WASHINGTON,Taft-Hartley Trust,"17,896",1,2200 SIXTH AVE STE 300,,SEATTLE,WA,98121.0,2064416514,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(206) 441-6514,,,84.44
942784001,"BOARD OF TRUSTEEES, OPERATING ENGINEERS HEALTH",AND WELFARE TRUST FUND,Taft-Hartley Trust,"17,878",1,1600 HARBOR BAY PKWY STE 200,,ALAMEDA,CA,94502.0,5106718800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(510) 671-8800,,,84.44
956995453,"BOARD OF TRUSTEES, CALIFORNIA ASSO OF PROFESSIONAL EMPLOYEES BENEFIT",,Taft-Hartley Trust,"17,844",1,3018 E COLORADO BLVD STE 200,,PASADENA,CA,91107.0,6262430340,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(626) 243-0340,,,84.44
204570305,BOARD OF TRUSTEES OF THE SEIU LOCAL 2015 LONG-TERM CARE WORKERS HEALTH,,Taft-Hartley Trust,"17,531",1,2910 BEVERLY BOULEVARD,,LOS ANGELES,CA,90057.0,8776985829,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,Service Employees International Union,(877) 698-5829,,,84.44
132626465,UNION PACIFIC CORPORATION,,Taft-Hartley Trust,"17,510",2,1400 DOUGLAS STREET STOP 1620,,OMAHA,NE,68179.0,4025445000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(402) 544-5000,,,84.44
237244353,"BOARD OF TRUSTEES, UNITED FOOD AND COMMERCIAL",WORKERS AND EMPLOYERS ARIZONA,Taft-Hartley Trust,"17,398",1,2550 W UNION HILLS DR STE 290,,PHOENIX,AZ,85027.0,6023240545,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(602) 324-0545,,,84.44
262336180,TRUSTEES OF SEIU IL HOME CARE & CHILD CARE FUND,,Taft-Hartley Trust,"17,327",1,"2229 S. HALSTED STREET, SUITE 122",,CHICAGO,IL,60608.0,7733859300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service Employees International Union,(773) 385-9300,,,84.44
381328578,TRUSTEES OF MICHIGAN CONFERENCE OF TEAMSTERS WELFARE FUND,,Taft-Hartley Trust,"17,244",2,2700 TRUMBULL AVENUE,,DETROIT,MI,48216.0,3139642400,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(313) 964-2400,,,84.44
346726563,UNITED FOOD & COMMERCIAL WORKERS UNION EMPLOYER HEALTH & WELFARE FU,,Taft-Hartley Trust,"17,035",1,9199 MARKET PLACE SUITE 1,,BROADVIEW HEIGHTS,OH,44147.0,2162412828,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(216) 241-2828,,,84.44
956034886,"BOARD OF TRUSTEES, OPERATING ENGINEERS HEALTH AND",WELFARE FUND,Taft-Hartley Trust,"17,020",1,100 CORSON STREET,,PASADENA,CA,91103.0,6263561000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(626) 356-1000,,,84.44
956060502,BOARD OF TRUSTEES,TEAMSTERS' MISCELLANEOUS SECURITY FUND,Taft-Hartley Trust,"16,404",1,225 S LAKE AVE STE 1200,,PASADENA,CA,91101.0,6264636012,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(626) 463-6012,,,84.44
116490308,BOARD OF TRUSTEES LOCAL 713 HEALTH & WELFARE FUND,,Taft-Hartley Trust,"16,111",1,400 GARDEN CITY PLAZA STE 106,,GARDEN CITY,NY,11530.0,5167415564,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713,,(516) 741-5564,,,84.44
42605866,UFCW AND PARTICIPATING EMPLOYERS INTERSTATE HEALTH,WELFARE FUND,Taft-Hartley Trust,"16,076",1,40 COMMERCIAL WAY,,EAST PROVIDENCE,RI,2914.0,4014354700,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Food and Commercial Workers,(401) 435-4700,,,84.44
521036978,BOARD OF TRUSTEES OF THE FELRA AND UFCW VEBA FUND,,Taft-Hartley Trust,"15,773",1,911 RIDGEBROOK ROAD,,SPARKS,MD,21152.0,4106836500,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Food and Commercial Workers,(410) 683-6500,,,84.44
416024791,BOARD OF TRUSTEES OF CARPENTERS & JOINERS WELFARE FUND,,Taft-Hartley Trust,"15,766",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(952) 854-0795,,,84.44
356042362,BOARD OF TRUSTEES IN/KY/OH RGNL COUNCIL OF CARPENTERS WELFARE FUND,,Taft-Hartley Trust,"15,606",1,"700 TOWER DRIVE, SUITE 300",,TROY,MI,48098.0,2488139800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(248) 813-9800,,,84.44
943217575,"BOARD OF TRUSTEES, LABOR ALLIANCE MANAGED TRUST",FUND,Taft-Hartley Trust,"15,554",1,"1181 QUARRY LANE, SUITE 400",,PLEASANTON,CA,94566.0,9254263553,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(925) 426-3553,,,84.44
590624458,UNIVERSITY OF MIAMI,BENEFITS ADMINISTRATION,Taft-Hartley Trust,"15,543",1,P.O. BOX 248106,,CORAL GABLES,FL,33124.0,3052845090,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Association of Machinists and Aerospace Workers,(305) 284-5090,,,84.44
473769205,PENN STATE HEALTH,,Taft-Hartley Trust,"15,336",1,500 UNIVERSITY DRIVE MC H162,MC H162,HERSHEY,PA,17033.0,7175313060,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(717) 531-3060,,,84.44
362167817,NORTHWESTERN UNIVERSITY,,Taft-Hartley Trust,"15,171",1,720 UNIVERSITY PLACE,,EVANSTON,IL,60208.0,8474918588,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(847) 491-8588,,,84.44
366109395,BOARD OF TRUSTEES MIDWEST OPERATING ENGINEERS WELFARE FUND,,Taft-Hartley Trust,"14,816",1,6150 JOLIET ROAD,,COUNTRYSIDE,IL,60525.0,7084827300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(708) 482-7300,,,84.44
686254830,"HEALTH PROFESSIONALS AND ALLIED EMPLOYEE AFT/AFL-CIO, RETIREE MEDICAL",,Taft-Hartley Trust,"14,739",1,140 SYLVAN AVENUE,SUITE 303,ENGLEWOOD CLIFFS,NJ,7632.0,2019478000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Federation of Labor and Congress of Industrial Organizations,(201) 947-8000,,,84.44
956035138,"BOARD OF TRUSTEES, SANTA MONICA UNITE HERE HEALTH",BENEFIT PLAN,Taft-Hartley Trust,"14,475",1,1200 WILSHIRE BLVD FL 5,,LOS ANGELES,CA,90017.0,5624635000,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNITE HERE,(562) 463-5000,,,84.44
956042868,"BOARD OF TRUSTEES, CALIFORNIA IRONWORKERS FIELD WELFARE PLAN",,Taft-Hartley Trust,"14,318",1,"131 N. EL MOLINO AVENUE, SUITE 330",,PASADENA,CA,91101.0,6267927337,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(626) 792-7337,,,84.44
756232407,BOARD OF TRUSTEES OF SOUTH CENTRAL UFCW,,Taft-Hartley Trust,"14,309",1,"1800 PHOENIX BLVD., SUITE 310",,ATLANTA,GA,30349.0,7709979910,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Food and Commercial Workers,(770) 997-9910,,,84.44
237015120,TRUSTEES OF OPERATING ENGINEERS #49 HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"14,238",1,"3001 METRO DRIVE, SUITE 500",,BLOOMINGTON,MN,55425.0,9528540795,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(952) 854-0795,,,84.44
383899873,"LINEAGE LOGISTICS, LLC",,Taft-Hartley Trust,"14,112",1,"17911 VON KARMAN, SUITE 400",,IRVINE,CA,92614.0,8006787271,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Education Association,(800) 678-7271,,,84.44
930243443,OREGON EDUCATION ASSOCIATION,,Taft-Hartley Trust,"13,903",1,6900 SW ATLANTA STREET BLDG 1,,TIGARD,OR,97223.0,5036843300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(503) 684-3300,,,84.44
362857218,TRUSTEES OF SEIU LOCAL 1 & PARTICIPATING EMPLOYERS HEALTH TRUS,,Taft-Hartley Trust,"13,708",1,"111 EAST WACKER DRIVE, 17TH FLOOR",,CHICAGO,IL,60601.0,3122338800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Service Employees International Union,(312) 233-8800,,,84.44
910729677,WASHINGTON STATE COUNCIL OF FIRE FIGHTERS,,Taft-Hartley Trust,"13,682",1,1069 ADAMS ST SE,,OLYMPIA,WA,98501.0,3609433030,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(360) 943-3030,,,84.44
314446857,OHIO OPERATING ENGINEERS HEALTH AND WELFARE PLAN,,Taft-Hartley Trust,"13,558",1,C/O BOARD OF TRUSTEES,1180 DUBLIN ROAD,COLUMBUS,OH,43215.0,6144880708,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(614) 488-0708,,,84.44
26015031,NORTHERN NEW ENGLAND BENEFIT TRUST DBA ALLEGIANT CARE,,Taft-Hartley Trust,"13,186",1,BOARD OF TRUSTEES,P.O. BOX 4604,MANCHESTER,NH,3108.0,6036694771,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(603) 669-4771,,,84.44
366562520,BOARD OF TRUSTEES OF THE NATIONAL I.A.M. BENEFIT TRUST FUND,TRUST FUND,Taft-Hartley Trust,"13,166",1,"1300 CONNECTICUT AVENUE, NW",SUITE 600,WASHINGTON,DC,20036.0,2027858148,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(202) 785-8148,,,84.44
200360007,ESSENTIA HEALTH,,Taft-Hartley Trust,"13,100",1,502 EAST 2ND ST,,DULUTH,MN,55805.0,2187868376,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(218) 786-8376,,,84.44
370738564,BOARD OF TRUSTEES OF THE NECA-IBEW WELFARE TRUST FUND,,Taft-Hartley Trust,"13,054",1,2120 HUBBARD AVENUE,,DECATUR,IL,62526.0,2178750254,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Electrical Workers,(217) 875-0254,,,84.44
450593187,JOINT BOARD OF TRUSTEES OHIO CARPENTERS' HEALTH FUND,,Taft-Hartley Trust,"13,043",1,"700 TOWER DRIVE, SUITE 300",,TROY,MI,48098.0,2488139800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(248) 813-9800,,,84.44
226137317,TRUSTEES LOCAL 1262 AND SHOPRITE WELFARE FUND,,Taft-Hartley Trust,"13,005",1,1389 BROAD STREET,,CLIFTON,NJ,7013.0,9737785800,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262,,(973) 778-5800,,,84.44
416187750,BOARD OF TRUSTEES OF MINNESOTA LABORERS HEALTH AND WELFARE FUND,,Taft-Hartley Trust,"12,920",1,"2520 PILOT KNOB ROAD, SUITE 325",,MENDOTA HEIGHTS,MN,55120.0,6512561900,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(651) 256-1900,,,84.44
237404790,"BOARD OF TRUSTEES, GENERAL EMPLOYEES TRUST FUND",,Taft-Hartley Trust,"12,907",1,1000 MARINA BLVD STE 400,,BRISBANE,CA,94005.0,6505707300,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(650) 570-7300,,,84.44
113805565,88 BOARD,,Taft-Hartley Trust,"12,857",1,"200 ST. PAUL STREET, SUITE 2420",,BALTIMORE,MD,21202.0,8006383186,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(800) 638-3186,,,84.44
941645611,SAN FRANCISCO CULINARY BARTENDERS & SERVICE EMPLOYEES WELFARE FUND,SERVICE EMPLOYEES WELFARE FUND,Taft-Hartley Trust,"12,491",1,2323 EASTLAKE AVE E,,SEATTLE,WA,98102.0,2067263271,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(206) 726-3271,,,84.44
362151212,HLTH & WELF DEPT-CONST & GEN.LABOR GEN. LABORERS DISTR CNCIL OF CHGO,,Taft-Hartley Trust,"12,468",1,11465 CERMAK ROAD,,WESTCHESTER,IL,60154.0,7085620200,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(708) 562-0200,,,84.44
996008823,AFL HOTEL & RESTAURANT WORKERS HEALTH & WELFARE PLAN,,Taft-Hartley Trust,"12,408",1,"560 N NIMITZ HWY, SUITE 209",,HONOLULU,HI,96817.0,8085230199,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(808) 523-0199,,,84.44
912009771,"BOARD OF TRUSTEES, WA STATE COUNCIL",OF FIRE FIGHTERS EMP BENEFIT TRUST,Taft-Hartley Trust,"12,368",1,P.O. BOX 6,,MUKILTEO,WA,98275.0,4257717359,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(425) 771-7359,,,84.44
526038507,TRUSTEES FOR THE ELECTRICAL WELFARE TRUST FUND,,Taft-Hartley Trust,"12,343",1,"10003 DEREKWOOD LANE, SUITE 130",,LANHAM,MD,20706.0,3017311050,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(301) 731-1050,,,84.44
150532081,SYRACUSE UNIVERSITY,,Taft-Hartley Trust,"12,317",3,"SKYTOP OFFICE BUILDING, SUITE 101",640 SKYTOP ROAD,SYRACUSE,NY,13244.0,3154435462,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(315) 443-5462,,,84.44
150551885,TRUSTEES OF NYS TEAMSTERS COUNCIL HEALTH & HOSPITAL FUND,,Taft-Hartley Trust,"12,267",1,PO BOX 4928,,SYRACUSE,NY,13221.0,3154559790,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Brotherhood of Teamsters,(315) 455-9790,,,84.44
362174823,RUSH UNIVERSITY MEDICAL CENTER,,Taft-Hartley Trust,"12,180",1,1700 WEST VAN BUREN STREET,SUITE 265,CHICAGO,IL,60612.0,3129425647,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(312) 942-5647,,,84.44
210681336,"BOARD OF TRUSTEES, UNITED FOOD AND COMMERCIAL WORKERS LOCAL 152 HEALTH",,Taft-Hartley Trust,"12,096",1,"27 ROLAND AVE, SUITE 100",,MOUNT LAUREL,NJ,80541.0,8567931547,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,(856) 793-1547,,,84.44
237017278,"BOARD OF TRUSTEES, UFCW LOCAL 555-EMPLOYERS HEALTH",TRUST,Taft-Hartley Trust,"11,937",1,12205 SW TUALATIN RD STE 200,,TUALATIN,OR,97062.0,8667967623,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,United Food and Commercial Workers,(866) 796-7623,,,84.44
221582446,LOCAL 464A-UNITED FOOD & COMMERCIAL WORKERS UNION WELFARE SERVICE BENE,,Taft-Hartley Trust,"11,893",1,245 PATERSON AVENUE,,LITTLE FALLS,NJ,7424.0,9732566790,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,,(973) 256-6790,,,84.44
237108536,TRUSTEES WRITERS GUILD - INDUSTRY HEALTH FUND,,Taft-Hartley Trust,"11,754",1,"2900 W. ALAMEDA AVENUE, SUITE 1100",,BURBANK,CA,91505.0,8188461015,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(818) 846-1015,,,84.44
60850110,BOARD OF TRUSTEES TRI STATE JOINT FUND,,Taft-Hartley Trust,"11,712",1,609 WEST JOHNSON AVE,2ND FLOOR,CHESHIRE,CT,6410.0,2032502601,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(203) 250-2601,,,84.44
237100610,UNITED FOOD & COMMERCIAL WORKERS LOCAL 711 & RETAIL FOOD EMPLOYERS BEN,,Taft-Hartley Trust,"11,683",1,"5251 GREEN STREET, SUITE 200",,MURRAY,UT,84123.0,8004534584,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711,,(800) 453-4584,,,84.44
113805568,HEALTH BOARD,,Taft-Hartley Trust,"11,655",1,"200 ST. PAUL STREET, SUITE 2420",,BALTIMORE,MD,21202.0,8006383186,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(800) 638-3186,,,84.44
936021475,BD OF TRUSTEES OF OREGON TEAMSTER EMPLOYERS TRUST,,Taft-Hartley Trust,"11,637",1,PO BOX 4148,PO BOX 4148,PORTLAND,OR,97208.0,5032825581,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(503) 282-5581,,,84.44
160915820,BRD OF TTEES UFCW LOCAL ONE ACTIVE HEALTH CARE FUND,,Taft-Hartley Trust,"11,390",2,5911 AIRPORT ROAD,,ORISKANY,NY,13424.0,3157979600,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Food and Commercial Workers,(315) 797-9600,,,84.44
916028570,BOARD OF TRUSTEES LOCALS 302 & 612 IUOE HEALTH &,CONST. IND. HEALTH AND,Taft-Hartley Trust,"11,375",1,PO BOX 34203,,SEATTLE,WA,98124.0,2064417574,,,,,,,,,,,,,,,pending,,0,,,0,,,Form 5500,2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Union of Operating Engineers,(206) 441-7574,,,84.44
